x,y,coral,ship,oil,metal,helium,species
45,81,,,,,,
45,82,,,,,,
45,83,,,,,,
45,84,,,,,,
45,85,,,,,,
45,86,,,,,,
45,87,,,,,,
45,88,,,,,,
45,89,,,,,,
45,90,0.6528620813552709,0.0,45.0,0.0,0.0,0.0102884371097758
45,91,0.13514707049413,0.0,45.0,0.0,0.0,0.0400115151930919
45,92,1.0206006518610915,0.0,45.0,0.0,0.0,0.0349248734227485
45,93,0.0,0.0,45.0,0.0,0.0,0.0266712049675639
45,94,0.0,0.0,45.0,0.0,0.0,0.0913579485571315
45,95,0.0,0.0,45.0,0.0,0.0,0.0
45,96,0.0,0.0,45.0,0.0,0.0,0.0
45,97,0.0,,45.0,0.0,0.0,0.0
45,98,0.0,0.0,45.0,0.0,0.0,0.0
45,99,0.0,0.0,45.0,0.0,0.0,0.0
46,0,0.0,0.0,46.0,0.0,0.0,0.0
46,1,0.0,0.0,46.0,0.0,0.0,0.0
46,2,0.0,0.0,46.0,0.0,0.0,0.0
46,3,0.0,0.0,46.0,0.0,0.0,0.0
46,4,0.0,0.0,46.0,0.0,0.0,0.0
46,5,0.0,0.0,46.0,0.0,0.0,0.0
46,6,0.0,0.0,46.0,0.0,0.0,0.0
46,7,0.0,0.0,,0.0,0.0,0.0
46,8,0.0,0.0,46.0,0.0,0.0,0.0
46,9,0.0,0.0,46.0,0.0,0.0,0.0
46,10,0.0,0.0,46.0,,0.0,0.0
46,11,0.0,0.0,46.0,0.0,0.0,0.0
46,12,0.0,0.0,46.0,0.0,0.0,0.0690029350916239
46,13,0.0,0.0,46.0,0.0,0.0,0.8760824837583067
46,14,0.0,0.0,46.0,0.0,0.0,0.0090416991894934
46,15,0.0,0.0,46.0,0.0,0.0,1.0584249415173217
46,16,0.0,0.0,46.0,0.0,0.0,0.3589700308251309
46,17,0.0,0.0,46.0,0.0,0.0,1.928663381077862
46,18,0.0,0.0,46.0,0.0,0.0,0.5617986259601301
46,19,,0.0,46.0,0.0,0.0,0.9536168001854184
46,20,0.0,0.0,46.0,0.0,0.0,0.0290395810070165
46,21,0.9735720218154515,0.0,46.0,0.0,0.0,0.7969251196373048
46,22,0.1280650739889917,0.0,46.0,0.0,0.0,0.9093956684439436
46,23,0.709304020895775,0.0,46.0,0.0,0.0,1.6001820687441974
46,24,0.7686619787272282,0.0,46.0,0.0,0.0,1.172134134310274
46,25,0.0045646331816225,0.0,46.0,0.0,0.0,0.8520089662139868
46,26,,,,,,
46,27,,,,,,
46,28,,,,,,
46,29,,,,,,
46,30,,,,,,
46,31,,,,,,
46,32,,,,,,
46,33,,,,,,
46,34,,,,,,
46,35,,,,,,
46,36,,,,,,
46,37,,,,,,
46,38,,,,,,
46,39,,,,,,
46,40,,,,,,
46,41,,,,,,
46,42,,,,,,
46,43,,,,,,
46,44,,,,,,
46,45,,,,,,
46,46,,,,,,
46,47,,,,,,
46,48,,,,,,
46,49,,,,,,
46,50,,,,,,
46,51,,,,,,
46,52,,,,,,
46,53,,,,,,
46,54,,,,,,
46,55,,,,,,
46,56,,,,,,
46,57,,,,,,
46,58,,,,,,
46,59,,,,,,
46,60,,,,,,
46,61,,,,,,
46,62,,,,,,
46,63,,,,,,
46,64,,,,,,
46,65,,,,,,
46,66,,,,,,
46,67,,,,,,
46,68,,,,,,
46,69,,,,,,
46,70,,,,,,
46,71,,,,,,
46,72,,,,,,
46,73,,,,,,
46,74,,,,,,
46,75,,,,,,
46,76,,,,,,
46,77,,,,,,
46,78,,,,,,
46,79,,,,,,
46,80,,,,,,
46,81,,,,,,
46,82,,,,,,
46,83,,,,,,
46,84,,,,,,
46,85,,,,,,
46,86,,,,,,
46,87,,,,,,
46,88,,,,,,
46,89,,,,,,
46,90,1.0309130468799534,0.0,46.0,0.0,0.0,1.708387606639111
46,91,0.2429038950305524,0.0,46.0,0.0,0.0,0.2773484831911907
46,92,0.6425496863364091,,,0.0,0.0,1.741973877595184
46,93,0.0,0.0,,0.0,0.0,0.2876938199338192
46,94,0.0,0.0,46.0,0.0,0.0,0.1462724162518582
46,95,0.0,0.0,46.0,0.0,0.0,0.0
46,96,0.0,0.0,46.0,0.0,0.0,0.0
46,97,0.0,0.0,46.0,0.0,0.0,0.0
46,98,0.0,0.0,46.0,0.0,0.0,0.0
46,99,0.0,0.0,46.0,0.0,0.0,0.0
47,0,0.0,0.0,47.0,0.0,0.0,0.0
47,1,0.0,0.0,47.0,0.0,0.0,0.0
47,2,0.0,0.0,47.0,0.0,0.0,0.0
47,3,0.0,0.0,47.0,0.0,0.0,0.0
47,4,0.0,0.0,47.0,0.0,0.0,0.0
47,5,0.0,0.0,47.0,0.0,0.0,0.0
47,6,0.0,0.0,47.0,0.0,0.0,0.0
47,7,0.0,0.0,47.0,0.0,0.0,0.0
47,8,0.0,0.0,47.0,0.0,0.0,0.0
47,9,0.0,0.0,47.0,0.0,0.0,0.0
47,10,0.0,0.0,47.0,0.0,0.0,0.0
47,11,0.0,0.0,47.0,,0.0,0.0
47,12,0.0,0.0,47.0,0.0,0.0,0.0
47,13,0.0,0.0,47.0,0.0,0.0,
47,14,0.0,0.0,47.0,0.0,0.0,0.8276760576968888
47,15,0.0,0.0,47.0,0.0,0.0,0.933892212800491
47,16,0.0,0.0,47.0,0.0,0.0,
47,17,0.0,0.0,47.0,0.0,0.0,0.4512723003372068
47,18,,0.0,47.0,0.0,0.0,1.3634878309587932
47,19,0.0,0.0,47.0,0.0,0.0,0.8553641272496837
47,20,0.0,0.0,47.0,0.0,0.0,0.1252864522282013
47,21,0.0,0.0,47.0,0.0,0.0,1.6944122476288948
47,22,0.9047419164917424,0.0,47.0,0.0,0.0,0.9235571249938812
47,23,1.742111011376509,0.0,47.0,0.0,0.0,0.1114130362543769
47,24,1.8014689692079624,0.0,47.0,0.0,0.0,1.8914598050696925
47,25,1.0282423572991115,0.0,47.0,0.0,0.0,0.8666650581310493
47,26,,0.0,47.0,0.0,0.0,0.2342797326241521
47,27,,,,,,
47,28,,,,,,
47,29,,,,,,
47,30,,,,,,
47,31,,,,,,
47,32,,,,,,
47,33,,,,,,
47,34,,,,,,
47,35,,,,,,
47,36,,,,,,
47,37,,,,,,
47,38,,,,,,
47,39,,,,,,
47,40,,,,,,
47,41,,,,,,
47,42,,,,,,
47,43,,,,,,
47,44,,,,,,
47,45,,,,,,
47,46,,,,,,
47,47,,,,,,
47,48,,,,,,
47,49,,,,,,
47,50,,,,,,
47,51,,,,,,
47,52,,,,,,
47,53,,,,,,
47,54,,,,,,
47,55,,,,,,
47,56,,,,,,
47,57,,,,,,
47,58,,,,,,
47,59,,,,,,
47,60,,,,,,
47,61,,,,,,
47,62,,,,,,
47,63,,,,,,
47,64,,,,,,
47,65,,,,,,
47,66,,,,,,
47,67,,,,,,
47,68,,,,,,
47,69,,,,,,
47,70,,,,,,
47,71,,,,,,
47,72,,,,,,
47,73,,,,,,
47,74,,,,,,
47,75,,,,,,
47,76,,,,,,
47,77,,,,,,
47,78,,,,,,
47,79,,,,,,
47,80,,,,,,
47,81,,,,,,
47,82,,,,,,
47,83,,,,,,
47,84,,,,,,
47,85,,,,,,
47,86,,,,,,
47,87,,,,,,
47,88,,,,,,
47,89,,,,,,
47,90,0.0018939436007806,0.0,47.0,0.0,0.0,1.047890700511081
47,91,0.7899030954501817,0.0,47.0,0.0,0.0,
47,92,1.675356676817143,0.0,47.0,0.0,0.0,0.3879416678962921
47,93,0.0,0.0,47.0,,0.0,1.4505136914107175
47,94,0.0,0.0,47.0,0.0,0.0,0.3599879746755118
47,95,0.0,0.0,47.0,0.0,0.0,0.0
47,96,,0.0,47.0,0.0,0.0,0.0
47,97,0.0,0.0,47.0,0.0,0.0,0.0
47,98,0.0,0.0,47.0,0.0,0.0,0.0
47,99,0.0,0.0,47.0,0.0,0.0,0.0
48,0,0.0,0.0,48.0,0.0,0.0,0.0
48,1,0.0,,48.0,,0.0,0.0
48,2,0.0,0.0,48.0,0.0,0.0,0.0
48,3,0.0,0.0,48.0,0.0,0.0,0.0
48,4,0.0,0.0,48.0,0.0,0.0,0.0
48,5,0.0,0.0,48.0,0.0,0.0,0.0
48,6,0.0,0.0,48.0,0.0,0.0,0.0
48,7,0.0,0.0,48.0,0.0,0.0,0.0
48,8,0.0,0.0,48.0,0.0,0.0,0.0
48,9,0.0,0.0,48.0,0.0,0.0,0.0
48,10,0.0,0.0,48.0,0.0,0.0,0.0
48,11,0.0,0.0,48.0,0.0,0.0,0.0
48,12,0.0,0.0,48.0,0.0,0.0,0.0
48,13,0.0,0.0,48.0,0.0,0.0,0.0
48,14,0.0,0.0,48.0,0.0,0.0,1.9456988656847631
48,15,0.0,0.0,48.0,0.0,0.0,0.1887508890652487
48,16,0.0,0.0,48.0,0.0,0.0,0.1687830404407022
48,17,0.0,0.0,48.0,0.0,0.0,0.2748671037392584
48,18,0.0,0.0,48.0,0.0,0.0,1.7490646066792488
48,19,0.0,0.0,48.0,0.0,0.0,0.7411739661170453
48,20,0.0,0.0,,0.0,0.0,1.153992067454029
48,21,0.0,0.0,48.0,0.0,0.0,0.0632506284669877
48,22,0.0,0.0,48.0,0.0,0.0,0.9022416797329084
48,23,1.196820137403965,0.0,48.0,0.0,0.0,1.1127761764788209
48,24,1.2561780952354182,0.0,48.0,0.0,0.0,1.475403013443891
48,25,0.4829514833265675,0.0,48.0,0.0,0.0,0.8637440724210297
48,26,0.4119587172508082,0.0,48.0,0.0,0.0,0.0570928972082133
48,27,0.6057761951757086,0.0,48.0,0.0,0.0,0.8634796671200745
48,28,,,,,,
48,29,,,,,,
48,30,,,,,,
48,31,,,,,,
48,32,,,,,,
48,33,,,,,,
48,34,,,,,,
48,35,,,,,,
48,36,,,,,,
48,37,,,,,,
48,38,,,,,,
48,39,,,,,,
48,40,,,,,,
48,41,,,,,,
48,42,,,,,,
48,43,,,,,,
48,44,,,,,,
48,45,,,,,,
48,46,,,,,,
48,47,,,,,,
48,48,,,,,,
48,49,,,,,,
48,50,,,,,,
48,51,,,,,,
48,52,,,,,,
48,53,,,,,,
48,54,,,,,,
48,55,,,,,,
48,56,,,,,,
48,57,,,,,,
48,58,,,,,,
48,59,,,,,,
48,60,,,,,,
48,61,,,,,,
48,62,,,,,,
48,63,,,,,,
48,64,,,,,,
48,65,,,,,,
48,66,,,,,,
48,67,,,,,,
48,68,,,,,,
48,69,,,,,,
48,70,,,,,,
48,71,,,,,,
48,72,,,,,,
48,73,,,,,,
48,74,,,,,,
48,75,,,,,,
48,76,,,,,,
48,77,,,,,,
48,78,,,,,,
48,79,,,,,,
48,80,,,,,,
48,81,,,,,,
48,82,,,,,,
48,83,,,,,,
48,84,,,,,,
48,85,,,,,,
48,86,,,,,,
48,87,,,,,,
48,88,,,,,,
48,89,,,,,,
48,90,0.5433969303717634,0.0,48.0,0.0,0.0,0.0583059946764232
48,91,0.2446122214776376,0.0,48.0,0.0,0.0,0.4811618248233452
48,92,1.1300658028445991,0.0,48.0,0.0,,0.3074948369936371
48,93,0.0,0.0,48.0,0.0,0.0,1.9277158802528984
48,94,0.0,0.0,48.0,0.0,0.0,0.536734709700358
48,95,0.0,0.0,48.0,0.0,0.0,0.0
48,96,0.0,0.0,48.0,0.0,0.0,0.0
48,97,0.0,0.0,48.0,0.0,0.0,0.0
48,98,0.0,0.0,48.0,0.0,0.0,0.0
48,99,0.0,,,0.0,0.0,0.0
49,0,0.0,0.0,49.0,0.0,0.0,0.0
49,1,0.0,0.0,49.0,0.0,0.0,0.0
49,2,0.0,0.0,49.0,0.0,0.0,0.0
49,3,0.0,0.0,49.0,0.0,0.0,0.0
49,4,0.0,0.0,49.0,0.0,0.0,0.0
49,5,0.0,0.0,49.0,0.0,0.0,0.0
49,6,0.0,,49.0,0.0,0.0,0.0
49,7,0.0,0.0,49.0,0.0,0.0,0.0
49,8,0.0,0.0,49.0,0.0,0.0,0.0
49,9,0.0,0.0,49.0,0.0,0.0,0.0
49,10,0.0,0.0,49.0,,0.0,0.0
49,11,0.0,0.0,49.0,0.0,0.0,0.0
49,12,0.0,0.0,49.0,0.0,0.0,0.0
49,13,0.0,0.0,49.0,0.0,0.0,
49,14,0.0,0.0,49.0,0.0,0.0,0.0
49,15,0.0,0.0,49.0,0.0,0.0,1.6414986295350558
49,16,0.0,0.0,49.0,0.0,0.0,0.1161265819524149
49,17,0.0,0.0,49.0,0.0,0.0,1.8493386699709928
49,18,0.0,0.0,,0.0,0.0,1.4565809763187798
49,19,0.0,0.0,49.0,0.0,0.0,0.6136259597261409
49,20,0.0,0.0,49.0,0.0,0.0,1.8973378131535836
49,21,0.0,0.0,49.0,0.0,0.0,0.9647090172367376
49,22,0.0,0.0,49.0,0.0,0.0,0.9162600900391492
49,23,0.0,0.0,49.0,0.0,0.0,1.5197944101170076
49,24,0.2257095923939425,0.0,49.0,0.0,0.0,0.4031122289491754
49,25,0.5475170195149083,0.0,,0.0,0.0,0.8432974020055982
49,26,1.442427220092284,0.0,49.0,,0.0,0.8466380382863045
49,27,1.6362446980171843,0.0,49.0,0.0,0.0,0.0312741706525977
49,28,0.9507745579205504,0.0,49.0,0.0,0.0,0.369331180667543
49,29,,,,,,
49,30,,,,,,
49,31,,,,,,
49,32,,,,,,
49,33,,,,,,
49,34,,,,,,
49,35,,,,,,
49,36,,,,,,
49,37,,,,,,
49,38,,,,,,
49,39,,,,,,
49,40,,,,,,
49,41,,,,,,
49,42,,,,,,
49,43,,,,,,
49,44,,,,,,
49,45,,,,,,
49,46,,,,,,
49,47,,,,,,
49,48,,,,,,
49,49,,,,,,
49,50,,,,,,
49,51,,,,,,
49,52,,,,,,
49,53,,,,,,
49,54,,,,,,
49,55,,,,,,
49,56,,,,,,
49,57,,,,,,
49,58,,,,,,
49,59,,,,,,
49,60,,,,,,
49,61,,,,,,
49,62,,,,,,
49,63,,,,,,
49,64,,,,,,
49,65,,,,,,
49,66,,,,,,
49,67,,,,,,
49,68,,,,,,
49,69,,,,,,
49,70,,,,,,
49,71,,,,,,
49,72,,,,,,
49,73,,,,,,
49,74,,,,,,
49,75,,,,,,
49,76,,,,,,
49,77,,,,,,
49,78,,,,,,
49,79,,,,,,
49,80,,,,,,
49,81,,,,,,
49,82,,,,,,
49,83,,,,,,
49,84,,,,,,
49,85,,,,,,
49,86,,,,,,
49,87,,,,,,
49,88,,,,,,
49,89,,,,,,
49,90,1.5738654332132391,0.0,49.0,0.0,0.0,1.5935060181772118
49,91,0.7858562813638381,0.0,49.0,0.0,0.0,0.3653191948510231
49,92,0.0995973000031233,0.0,49.0,,0.0,1.7623179878344293
49,93,0.0,0.0,49.0,0.0,0.0,1.0678513511090664
49,94,0.0,0.0,49.0,0.0,0.0,
49,95,0.0,0.0,49.0,0.0,0.0,0.0
49,96,0.0,0.0,49.0,0.0,0.0,0.0
49,97,0.0,0.0,49.0,0.0,0.0,0.0
49,98,0.0,0.0,,0.0,0.0,0.0
49,99,0.0,0.0,49.0,0.0,0.0,0.0
50,0,0.0,0.0,50.0,0.0,0.0,0.0
50,1,0.0,0.0,50.0,0.0,0.0,0.0
50,2,0.0,0.0,50.0,0.0,0.0,0.0
50,3,,0.0,50.0,0.0,0.0,0.0
50,4,0.0,0.0,50.0,0.0,0.0,0.0
50,5,0.0,0.0,50.0,0.0,0.0,0.0
50,6,0.0,0.0,,0.0,0.0,0.0
50,7,,0.0,50.0,0.0,0.0,0.0
50,8,0.0,0.0,50.0,0.0,0.0,0.0
50,9,0.0,0.0,50.0,,0.0,0.0
50,10,0.0,0.0,50.0,0.0,0.0,0.0
50,11,0.0,0.0,50.0,0.0,0.0,0.0
50,12,0.0,0.0,50.0,0.0,0.0,
50,13,0.0,0.0,50.0,0.0,0.0,0.0
50,14,0.0,0.0,50.0,,0.0,0.0
50,15,0.0,0.0,50.0,0.0,0.0,0.0
50,16,0.0,0.0,50.0,0.0,0.0,0.7360308298825576
50,17,0.0,0.0,50.0,0.0,0.0,1.1592701629056412
50,18,0.0,0.0,50.0,0.0,0.0,0.6847405445685181
50,19,0.0,0.0,50.0,,0.0,0.4756015149403991
50,20,0.0,0.0,50.0,0.0,0.0,1.4753243270183307
50,21,0.0,0.0,50.0,0.0,0.0,1.596284740769215
50,22,,0.0,50.0,0.0,0.0,0.8948021702368147
50,23,0.0,0.0,50.0,0.0,0.0,0.1381403121365891
50,24,0.0,0.0,50.0,0.0,0.0,0.0905174605121789
50,25,0.6274733633924127,0.0,50.0,0.0,0.0,0.8056847932975751
50,26,1.5223835639697882,0.0,50.0,0.0,0.0,1.576809423682158
50,27,1.7162010418946887,0.0,50.0,0.0,0.0,1.5897884406233709
50,28,1.0307309017980546,0.0,50.0,0.0,0.0,0.6790979277314194
50,29,0.0961912292772181,0.0,50.0,,0.0,0.5092633011493503
50,30,,,,,,
50,31,,,,,,
50,32,,,,,,
50,33,,,,,,
50,34,,,,,,
50,35,,,,,,
50,36,,,,,,
50,37,,,,,,
50,38,,,,,,
50,39,,,,,,
50,40,,,,,,
50,41,,,,,,
50,42,,,,,,
50,43,,,,,,
50,44,,,,,,
50,45,,,,,,
50,46,,,,,,
50,47,,,,,,
50,48,,,,,,
50,49,,,,,,
50,50,,,,,,
50,51,,,,,,
50,52,,,,,,
50,53,,,,,,
50,54,,,,,,
50,55,,,,,,
50,56,,,,,,
50,57,,,,,,
50,58,,,,,,
50,59,,,,,,
50,60,,,,,,
50,61,,,,,,
50,62,,,,,,
50,63,,,,,,
50,64,,,,,,
50,65,,,,,,
50,66,,,,,,
50,67,,,,,,
50,68,,,,,,
50,69,,,,,,
50,70,,,,,,
50,71,,,,,,
50,72,,,,,,
50,73,,,,,,
50,74,,,,,,
50,75,,,,,,
50,76,,,,,,
50,77,,,,,,
50,78,,,,,,
50,79,,,,,,
50,80,,,,,,
50,81,,,,,,
50,82,,,,,,
50,83,,,,,,
50,84,,,,,,
50,85,,,,,,
50,86,,,,,,
50,87,,,,,,
50,88,,,,,,
50,89,,,,,,
50,90,1.6538217770907435,0.0,50.0,0.0,0.0,1.2194359498348526
50,91,0.8658126252413425,0.0,50.0,0.0,0.0,0.6681173050038536
50,92,0.019640956125619,0.0,50.0,0.0,0.0,0.0200330476658042
50,93,0.0,0.0,50.0,0.0,0.0,0.0447578003289325
50,94,0.0,0.0,50.0,0.0,0.0,0.7390555824299554
50,95,0.0,,50.0,,0.0,0.0
50,96,0.0,0.0,50.0,0.0,0.0,0.0
50,97,0.0,0.0,50.0,0.0,0.0,0.0
50,98,,0.0,50.0,0.0,0.0,0.0
50,99,0.0,0.0,50.0,0.0,0.0,0.0
51,0,0.0,0.0,51.0,0.0,0.0,0.0
51,1,0.0,0.0,51.0,0.0,0.0,0.0
51,2,0.0,0.0,51.0,0.0,0.0,0.0
51,3,0.0,0.0,51.0,0.0,0.0,0.0
51,4,0.0,0.0,51.0,0.0,0.0,0.0
51,5,0.0,0.0,51.0,0.0,0.0,0.0
51,6,0.0,0.0,51.0,,0.0,0.0
51,7,0.0,0.0,51.0,0.0,0.0,0.0
51,8,0.0,0.0,51.0,0.0,0.0,0.0
51,9,0.0,0.0,51.0,0.0,0.0,0.0
51,10,0.0,0.0,51.0,0.0,0.0,0.0
51,11,0.0,0.0,,0.0,0.0,0.0
51,12,0.0,0.0,51.0,0.0,0.0,0.0
51,13,0.0,0.0,51.0,0.0,0.0,0.0
51,14,0.0,0.0,51.0,0.0,0.0,0.0
51,15,0.0,0.0,51.0,0.0,0.0,0.0
51,16,0.0,0.0,51.0,0.0,0.0,0.0
51,17,,0.0,51.0,0.0,0.0,0.0354382955493249
51,18,0.0,0.0,51.0,0.0,,0.0420940914370578
51,19,0.0,0.0,51.0,0.0,,0.3302187093666762
51,20,0.0,0.0,51.0,0.0,0.0,0.3875463142485139
51,21,0.0,0.0,51.0,0.0,0.0,0.1235399125866121
51,22,0.0,0.0,51.0,0.0,,0.9086786888665124
51,23,0.0,0.0,51.0,0.0,0.0,1.2216461853732172
51,24,0.0,0.0,51.0,,0.0,0.5629986206469617
51,25,0.0,0.0,51.0,0.0,0.0,0.7515680166871804
51,26,1.7342005575104436,0.0,51.0,0.0,0.0,1.7319882382521667
51,27,1.928018035435344,0.0,51.0,0.0,0.0,1.5113889326429557
51,28,1.24254789533871,0.0,,0.0,0.0,0.1252864612988913
51,29,0.3080082228178734,0.0,51.0,,0.0,1.4347908778052427
51,30,0.0163895170620208,0.0,51.0,0.0,0.0,1.9870470954774968
51,31,,,,,,
51,32,,,,,,
51,33,,,,,,
51,34,,,,,,
51,35,,,,,,
51,36,,,,,,
51,37,,,,,,
51,38,,,,,,
51,39,,,,,,
51,40,,,,,,
51,41,,,,,,
51,42,,,,,,
51,43,,,,,,
51,44,,,,,,
51,45,,,,,,
51,46,,,,,,
51,47,,,,,,
51,48,,,,,,
51,49,,,,,,
51,50,,,,,,
51,51,,,,,,
51,52,,,,,,
51,53,,,,,,
51,54,,,,,,
51,55,,,,,,
51,56,,,,,,
51,57,,,,,,
51,58,,,,,,
51,59,,,,,,
51,60,,,,,,
51,61,,,,,,
51,62,,,,,,
51,63,,,,,,
51,64,,,,,,
51,65,,,,,,
51,66,,,,,,
51,67,,,,,,
51,68,,,,,,
51,69,,,,,,
51,70,,,,,,
51,71,,,,,,
51,72,,,,,,
51,73,,,,,,
51,74,,,,,,
51,75,,,,,,
51,76,,,,,,
51,77,,,,,,
51,78,,,,,,
51,79,,,,,,
51,80,,,,,,
51,81,,,,,,
51,82,,,,,,
51,83,,,,,,
51,84,,,,,,
51,85,,,,,,
51,86,,,,,,
51,87,,,,,,
51,88,,,,,,
51,89,,,,,,
51,90,1.8656387706313988,0.0,51.0,0.0,0.0,0.097154206603089
51,91,,0.0,51.0,0.0,0.0,0.5406329321042211
51,92,0.1921760374150363,0.0,51.0,0.0,0.0,0.7480993517178769
51,93,0.0,0.0,51.0,0.0,,0.2551038147581272
51,94,0.0,,51.0,0.0,0.0,0.7522717049566213
51,95,0.0,0.0,51.0,0.0,0.0,0.0
51,96,0.0,0.0,51.0,0.0,0.0,0.0
51,97,0.0,,51.0,0.0,0.0,0.0
51,98,0.0,0.0,51.0,0.0,0.0,0.0
51,99,0.0,0.0,51.0,0.0,0.0,0.0
52,0,0.0,,52.0,0.0,0.0,0.0
52,1,0.0,0.0,,0.0,0.0,0.0
52,2,0.0,0.0,52.0,0.0,0.0,0.0
52,3,0.0,0.0,52.0,0.0,0.0,0.0
52,4,0.0,0.0,52.0,0.0,0.0,0.0
52,5,0.0,0.0,52.0,0.0,0.0,0.0
52,6,0.0,0.0,52.0,0.0,0.0,0.0
52,7,0.0,0.0,52.0,0.0,,
52,8,0.0,0.0,52.0,0.0,0.0,0.0
52,9,0.0,0.0,52.0,0.0,0.0,0.0
52,10,0.0,0.0,52.0,0.0,0.0,0.0
52,11,0.0,0.0,52.0,0.0,0.0,0.0
52,12,0.0,0.0,52.0,0.0,0.0,0.0
52,13,0.0,,52.0,0.0,0.0,0.0
52,14,0.0,0.0,,0.0,0.0,0.0
52,15,0.0,0.0,52.0,0.0,0.0,0.0
52,16,0.0,0.0,52.0,,0.0,0.0
52,17,0.0,,52.0,0.0,0.0,0.0
52,18,0.0,0.0,52.0,0.0,0.0,0.2301357682567681
52,19,0.0,0.0,52.0,0.0,0.0,
52,20,0.0,0.0,52.0,0.0,0.0,0.0782455881089955
52,21,0.0,0.0,52.0,0.0,0.0,1.1288809340770027
52,22,0.0,0.0,52.0,0.0,0.0,0.8870794713692699
52,23,0.0,0.0,52.0,0.0,0.0,1.4305026146733697
52,24,0.0,0.0,52.0,0.0,0.0,1.6110439152780132
52,25,0.0,0.0,52.0,0.0,0.0,0.6818992231047822
52,26,0.0,0.0,52.0,0.0,0.0,1.202593199979097
52,27,0.3436370899386685,0.0,52.0,0.0,0.0,0.0013182595943826
52,28,0.3418330501579655,0.0,52.0,0.0,0.0,0.1430616857392697
52,29,1.276372722678802,0.0,52.0,0.0,0.0,0.3357351239814826
52,30,1.6007704625586965,,52.0,0.0,0.0,1.185963391421549
52,31,1.0167764837888995,0.0,52.0,0.0,0.0,1.338884546915162
52,32,,,,,,
52,33,,,,,,
52,34,,,,,,
52,35,,,,,,
52,36,,,,,,
52,37,,,,,,
52,38,,,,,,
52,39,,,,,,
52,40,,,,,,
52,41,,,,,,
52,42,,,,,,
52,43,,,,,,
52,44,,,,,,
52,45,,,,,,
52,46,,,,,,
52,47,,,,,,
52,48,,,,,,
52,49,,,,,,
52,50,,,,,,
52,51,,,,,,
52,52,,,,,,
52,53,,,,,,
52,54,,,,,,
52,55,,,,,,
52,56,,,,,,
52,57,,,,,,
52,58,,,,,,
52,59,,,,,,
52,60,,,,,,
52,61,,,,,,
52,62,,,,,,
52,63,,,,,,
52,64,,,,,,
52,65,,,,,,
52,66,,,,,,
52,67,,,,,,
52,68,,,,,,
52,69,,,,,,
52,70,,,,,,
52,71,,,,,,
52,72,,,,,,
52,73,,,,,,
52,74,,,,,,
52,75,,,,,,
52,76,,,,,,
52,77,,,,,,
52,78,,,,,,
52,79,,,,,,
52,80,,,,,,
52,81,,,,,,
52,82,,,,,,
52,83,,,,,,
52,84,,,,,,
52,85,,,,,,
52,86,,,,,,
52,87,,,,,,
52,88,,,,,,
52,89,,,,,,
52,90,0.2812578251347233,0.0,,0.0,0.0,1.4567744864497068
52,91,0.5067513267146777,0.0,52.0,0.0,0.0,0.8298143763799377
52,92,1.3922049080816392,0.0,52.0,0.0,0.0,1.5781981041184583
52,93,0.0,0.0,52.0,0.0,0.0,1.4117370899984685
52,94,0.0,0.0,52.0,0.0,0.0,0.70455781694879
52,95,0.0,0.0,52.0,,0.0,0.0
52,96,0.0,0.0,52.0,0.0,0.0,0.0
52,97,0.0,0.0,52.0,0.0,0.0,0.0
52,98,0.0,0.0,52.0,0.0,0.0,0.0
52,99,0.0,0.0,52.0,0.0,0.0,0.0
53,0,0.0,0.0,53.0,0.0,0.0,0.0
53,1,0.0,0.0,53.0,0.0,0.0,0.0
53,2,0.0,0.0,53.0,0.0,0.0,0.0
53,3,0.0,0.0,53.0,0.0,0.0,0.0
53,4,0.0,0.0,53.0,0.0,0.0,0.0
53,5,0.0,0.0,53.0,0.0,0.0,0.0
53,6,0.0,0.0,53.0,0.0,0.0,0.0
53,7,0.0,0.0,53.0,0.0,0.0,0.0
53,8,0.0,0.0,53.0,0.0,0.0,0.0
53,9,,0.0,53.0,0.0,0.0,0.0
53,10,0.0,,53.0,0.0,0.0,0.0
53,11,0.0,0.0,53.0,,0.0,
53,12,0.0,0.0,53.0,0.0,0.0,0.0
53,13,0.0,0.0,53.0,0.0,0.0,0.0
53,14,0.0,0.0,53.0,0.0,0.0,0.0
53,15,0.0,0.0,53.0,0.0,0.0,0.0
53,16,0.0,0.0,53.0,0.0,0.0,0.0
53,17,,0.0,,0.0,0.0,0.0
53,18,0.0,0.0,53.0,0.0,0.0,0.0
53,19,0.0,0.0,53.0,0.0,0.0,0.0306072861897431
53,20,0.0,0.0,53.0,0.0,0.0,0.629369784880752
53,21,0.0,0.0,53.0,0.0,0.0,1.4767304997678026
53,22,0.0,0.0,53.0,0.0,0.0,0.900815297355975
53,23,0.0,0.0,53.0,0.0,0.0,0.1518550869165346
53,24,0.0,0.0,53.0,0.0,0.0,1.8466454595604924
53,25,0.0,0.0,53.0,0.0,0.0,0.5979041915191587
53,26,0.0,0.0,53.0,0.0,0.0,0.3624626266015704
53,27,0.0,0.0,53.0,0.0,0.0,0.9609222025926768
53,28,1.1855506838862024,0.0,53.0,0.0,0.0,0.6626520815291007
53,29,0.2510110113653658,0.0,53.0,0.0,0.0,1.3876479136560658
53,30,0.0733867285145284,0.0,53.0,0.0,0.0,0.0500786768867508
53,31,0.5106072502552683,0.0,53.0,0.0,0.0,1.402635707272559
